latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.9833,86.39595,346.51,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,311.32,3.6,D,0
21.98276,86.39205,333.87,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,307.19,3.6,D,0
21.99681,86.18738,337.82,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,311.2,4.07,D,0
21.99915,86.17899,340.72,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,308.48,5.65,D,0
21.77872,86.07098,353.21,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,314.41,13.86,D,0
21.82263,86.3853,334.62,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,303.51,3.13,D,0
21.81861,86.38177,331.93,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,302.78,2.87,D,0
21.81919,86.38589,340.18,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,303.09,2.87,D,0
21.7853,86.37017,334.36,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,304.4,6.5,D,0
21.73992,86.09326,333.2,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,307.98,3.65,D,0
21.75117,86.41742,330.1,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,304.27,1.88,D,0
21.68956,86.15347,332.27,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,305.74,2.97,D,0
21.68617,86.15418,340.01,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,308.86,4.7,D,0
21.82175,86.18764,304.25,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.22,1,N,0
21.98398,86.40619,302.25,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.57,0.69,N,0
21.97908,86.39322,313.6,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.16,1.21,N,0
21.97841,86.39709,313.61,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.25,1.21,N,0
21.97306,86.36615,304.01,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.83,0.75,N,0
21.97233,86.37037,304.97,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.14,0.75,N,0
21.99874,86.19625,312.21,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.75,1.37,N,0
21.97034,86.36124,306.73,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.05,1.83,N,0
21.96961,86.36548,308.89,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.53,0.75,N,0
21.96888,86.36971,301.96,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.79,0.75,N,0
21.96837,86.3521,303.55,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.03,0.7,N,0
21.99121,86.19888,311.26,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.34,1.28,N,0
21.99054,86.20277,317.57,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.85,1.07,N,0
21.96273,86.36405,312.84,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.96,1.2,N,0
21.96201,86.36826,317.37,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.3,1.2,N,0
21.98911,86.19047,309.44,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.67,0.94,N,0
21.98844,86.19438,309.24,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.82,1.28,N,0
21.9871,86.20219,302.92,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.5,1.07,N,0
21.98643,86.20612,311.8,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.12,1.07,N,0
21.95859,86.36745,306.07,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.03,1.2,N,0
21.98569,86.1898,324.38,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.96,1.53,N,0
21.98636,86.18587,300.49,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.47,1.53,N,0
21.98299,86.20551,314.52,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.35,2.11,N,0
21.93436,86.28809,300.39,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,286.73,0.54,N,0
21.93093,86.28736,298.11,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,286.87,0.59,N,0
21.94532,86.18182,309.17,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.06,1.52,N,0
21.93093,86.26649,306.33,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,288.42,0.47,N,0
21.92958,86.27444,299.77,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.51,0.57,N,0
21.91866,86.33846,309.43,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.46,0.75,N,0
21.91797,86.34251,302.78,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.3,0.75,N,0
21.87462,86.32557,301.13,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.71,1.21,N,0
21.90285,86.14053,315.55,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.54,2.35,N,0
21.90219,86.14437,317.89,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.67,2.65,N,0
21.90081,86.15244,316.53,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.53,2.28,N,0
21.88706,86.23259,303.04,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.71,0.73,N,0
21.90011,86.13586,311.72,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.8,2.24,N,0
21.89668,86.15588,308.25,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.51,1.82,N,0
21.88498,86.22405,309.89,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,288.82,1.64,N,0
21.89932,86.11983,303.93,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.54,0.85,N,0
21.89866,86.1237,305.54,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.47,0.85,N,0
21.898,86.12751,318.03,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.86,1.66,N,0
21.89736,86.13129,308.09,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.9,1.66,N,0
21.8822,86.21957,308.7,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,287.73,1.63,N,0
21.88014,86.23153,304.01,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,287.6,0.85,N,0
21.89396,86.13051,323.04,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,295.72,3.09,N,0
21.86918,86.2746,303.2,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.12,0.69,N,0
21.85669,86.34696,301.04,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.2,0.59,N,0
21.85598,86.35106,305.47,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.4,1.35,N,0
21.89056,86.12975,326.77,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.71,3.09,N,0
21.88991,86.13353,326.1,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.64,2.03,N,0
21.83889,86.2328,304.16,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.87,1.69,N,0
21.80723,86.41881,304.95,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,290.15,2.89,N,0
21.80377,86.41816,342.21,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,292.71,2.89,N,0
21.85447,86.11996,307.99,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.47,0.54,N,0
21.85369,86.10372,331.24,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,296.32,2.96,N,0
21.80029,86.41762,321.77,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,290.48,1.95,N,0
21.85434,86.09993,316.45,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.84,2.68,N,0
21.8524,86.11134,308.39,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.8,1.88,N,0
21.85172,86.11532,315.31,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.79,1.88,N,0
21.8204,86.29978,306.88,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.42,1.16,N,0
21.81833,86.31196,298.79,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,288.15,0.81,N,0
21.85025,86.10316,320.08,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,295.27,2.96,N,0
21.8496,86.10701,331.77,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,296.95,2.96,N,0
21.84895,86.11086,333.92,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,295.65,1.88,N,0
21.81695,86.29916,305.76,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.64,1.16,N,0
21.81626,86.30324,300.1,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,287.78,0.89,N,0
21.84682,86.10261,342.39,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.68,2.1,N,0
21.84748,86.09872,312.04,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.39,1.53,N,0
21.84616,86.10648,303.09,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.95,2.1,N,0
21.84273,86.10587,310.13,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.35,2.1,N,0
21.842,86.08939,300.62,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,290.11,1.69,N,0
21.7928,86.37796,311.53,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.26,1.74,N,0
21.82305,86.18004,309.11,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.36,0.73,N,0
21.8224,86.18384,301.89,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.64,0.73,N,0
21.83249,86.10379,309.61,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.47,1.54,N,0
21.82372,86.15533,314.04,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.82,2.95,N,0
21.81961,86.17948,308.43,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.67,1.57,N,0
21.82097,86.15068,313.81,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.99,1.48,N,0
21.81818,86.16708,308.04,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.31,1.98,N,0
21.78389,86.36751,317.67,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.27,2.7,N,0
21.7832,86.37154,305.67,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.6,1.05,N,0
21.82765,86.09068,304.19,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.68,0.94,N,0
21.82491,86.08607,308.26,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,291.94,1.45,N,0
21.82424,86.09001,303.29,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.97,0.94,N,0
21.81338,86.15371,306.47,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.2,1.67,N,0
21.80794,86.18559,315.69,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.77,1.88,N,0
21.80728,86.18945,316.33,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.94,1.88,N,0
21.77707,86.17961,303.7,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.22,1.27,N,0
21.7757,86.18758,306.23,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.35,0.92,N,0
21.77435,86.19542,303.33,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.31,1.14,N,0
21.777,86.15934,300.63,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.1,0.47,N,0
21.77365,86.17887,311.55,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,294.04,1.27,N,0
21.77228,86.18684,300.35,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.76,0.92,N,0
21.76886,86.18613,303.23,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.79,0.75,N,0
21.7706,86.07673,310.26,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.21,1.65,N,0
21.76993,86.0807,309.19,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.55,1.44,N,0
21.7599,86.14011,308.04,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.2,1.41,N,0
21.75513,86.16846,299.21,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,288.52,0.27,N,0
21.75309,86.13848,315.18,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.15,1.5,N,0
21.74967,86.13778,315.91,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.32,1.5,N,0
21.749,86.14175,313.95,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.03,2.05,N,0
21.74807,86.08465,304.16,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,288.62,0.73,N,0
21.74465,86.08399,313.89,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.63,0.73,N,0
21.74185,86.05881,297.57,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,287.22,0.47,N,0
21.73645,86.09064,303.03,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,288.92,1.23,N,0
21.77565,86.06432,311.33,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,287.78,1.33,N,0
21.77292,86.08019,311.11,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.52,0.78,N,0
21.76131,86.14764,304.64,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.41,1.51,N,0
21.75853,86.16377,312.77,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.56,1.48,N,0
21.77019,86.07555,309.12,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,289.12,1.32,N,0
21.76951,86.07951,302.82,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.37,0.78,N,0
21.76882,86.08349,299.42,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.26,0.78,N,0
21.7593,86.13881,304.18,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.57,0.99,N,0
21.75441,86.16711,301.75,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.14,0.35,N,0
21.73578,86.09458,316.65,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.13,1.23,N,0
21.70831,86.02771,299.44,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,288.19,0.38,N,0
21.79436,86.22353,305.51,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.74,0.55,N,0
21.99911,86.38035,308.65,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,294.24,1.03,N,0
21.99838,86.38464,306.31,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.63,1.03,N,0
21.99764,86.38892,305.57,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.89,0.72,N,0
21.99491,86.40485,304.17,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.57,1.04,N,0
21.99569,86.37955,318.54,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,295.22,1.21,N,0
21.99494,86.38388,310.84,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.99,1.21,N,0
21.9942,86.38822,302.76,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.44,0.61,N,0
21.99216,86.40012,303.7,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.65,0.64,N,0
21.99083,86.40784,307.93,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,294.14,1.46,N,0
21.99151,86.38314,306.61,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.62,1.21,N,0
21.98874,86.39925,305.73,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.94,0.64,N,0
21.98743,86.40686,314.51,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.75,1.46,N,0
21.98099,86.21714,308.23,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.94,0.89,N,0
21.98033,86.22102,313.67,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.45,0.89,N,0
21.97955,86.2049,325.07,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.73,2.11,N,0
21.9973,86.1016,298.35,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,286.43,0.24,N,0
21.97823,86.21262,314.21,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.72,1.68,N,0
21.97757,86.21648,306.99,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.9,0.89,N,0
21.9769,86.22038,307.27,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.82,0.89,N,0
21.97679,86.20037,321.92,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.89,2.28,N,0
21.97479,86.21199,320.11,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.08,2.5,N,0
21.97412,86.21589,309.58,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.79,1.48,N,0
21.94063,86.38879,300.38,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.32,0.99,N,0
21.93784,86.38432,306.88,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.25,0.68,N,0
21.93719,86.38809,301.68,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.2,0.68,N,0
21.93438,86.38368,305.72,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.33,0.68,N,0
21.93641,86.38074,301.69,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.92,0.76,N,0
21.93577,86.38448,307.91,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.57,1.26,N,0
21.94259,86.17706,326.08,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.49,1.63,N,0
21.94191,86.18102,308.51,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.29,1.63,N,0
21.94123,86.18507,313.77,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.48,1.39,N,0
21.93912,86.19751,301.6,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.27,1.68,N,0
21.93772,86.20574,305.97,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.57,1.54,N,0
21.92685,86.26965,315.62,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.74,1.6,N,0
21.93918,86.17628,314.81,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.73,1.63,N,0
21.93713,86.18836,304.17,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.39,1.39,N,0
21.90835,86.33637,330.65,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.79,2.28,N,0
21.90697,86.34441,307.76,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.15,0.68,N,0
21.93231,86.17507,303.27,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.71,0.58,N,0
21.93163,86.17909,304.43,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.22,0.58,N,0
21.92817,86.19946,306.54,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.95,1.22,N,0
21.90421,86.33972,301.82,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.41,2.28,N,0
21.90352,86.34375,304.2,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.09,0.68,N,0
21.92887,86.17453,306.21,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.33,1.06,N,0
21.8748,86.11861,309.85,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.6,1.19,N,0
21.87004,86.14627,316.08,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.12,2.02,N,0
21.83674,86.33877,300.32,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,289.1,0.45,N,0
21.87138,86.11793,304.28,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.18,1.19,N,0
21.87074,86.12169,307.47,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.26,1.51,N,0
21.87008,86.12555,317.54,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.47,1.51,N,0
21.87751,86.08817,300.21,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,288.62,0.48,N,0
21.87223,86.1194,307.26,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.79,1.88,N,0
21.87158,86.1232,312.1,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.3,1.5,N,0
21.87093,86.12706,306.54,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.62,1.5,N,0
21.86754,86.14716,304.05,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,289.84,1.15,N,0
21.86475,86.12181,303.14,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,291.67,0.78,N,0
21.85666,86.16975,305.19,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.34,1.67,N,0
21.85324,86.16901,321.65,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.69,1.67,N,0
21.81279,86.40714,325.18,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,291.9,3.67,N,0
21.8121,86.41118,347.71,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,294.53,5.03,N,0
21.8114,86.4153,321.82,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,289.5,5.03,N,0
21.85526,86.15704,309.65,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,287.63,0.94,N,0
21.85459,86.16101,304.07,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.12,1.19,N,0
21.85392,86.16501,305.6,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.35,1.19,N,0
21.84232,86.23351,310.19,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.7,1.92,N,0
21.80794,86.41467,339.8,0.43,0.38,2021-03-06,2002,N,VIIRS,n,2,292.57,5.09,N,0
21.81205,86.14079,303.92,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.08,1.07,N,0
21.81136,86.1448,305.26,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.63,1.42,N,0
21.80791,86.14426,320.9,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.31,1.42,N,0
21.8086,86.14025,311.21,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.67,1.07,N,0
21.80515,86.13971,307.51,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.29,1.26,N,0
21.80447,86.14373,304.74,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.03,1,N,0
21.79092,86.2229,308.45,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.86,1.04,N,0
21.79024,86.22688,300.97,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.66,1.04,N,0
21.78679,86.22625,321.7,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.66,1.04,N,0
21.76542,86.18548,304.54,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.27,0.75,N,0
21.77702,86.0769,305.61,0.41,0.37,2021-03-06,2002,N,VIIRS,n,2,288.28,0.94,N,0
21.77634,86.08088,300.31,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,287.82,0.42,N,0
21.76201,86.14363,320.99,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.25,1.51,N,0
21.88439,86.1245,320.57,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,295.11,2.37,N,0
21.88375,86.12827,324.36,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,295,2.37,N,0
